# D = 10
# z-slice at iz = N/2 (z = p/2)
# x/p  y/p  delta  vx  vy  vz
0.265625  0.234375  0.00614182  -0.000169602  0.000169602  1.38373e-19
0.265625  0.25  0.00969038  -1.55618e-05  0.00015564  9.53335e-20
0.265625  0.265625  0.0124482  0.000139995  0.000139995  -4.90899e-20
0.265625  0.28125  0.0143818  0.000286275  0.000123256  -1.1228e-19
0.265625  0.296875  0.0154945  0.000413662  0.000106032  5.78307e-20
0.265625  0.3125  0.0158258  0.000514984  8.8918e-05  2.78525e-20
0.265625  0.328125  0.0154478  0.000586306  7.24691e-05  1.89803e-20
0.265625  0.34375  0.0144608  0.000627116  5.71701e-05  4.8085e-20
0.265625  0.359375  0.0129861  0.000639946  4.34147e-05  5.43177e-20
0.265625  0.375  0.0111593  0.000629592  3.14902e-05  -1.59359e-20
0.265625  0.390625  0.00912088  0.00060216  2.15699e-05  5.58074e-20
0.265625  0.40625  0.00700712  0.000564147  1.3715e-05  -7.24996e-20
0.265625  0.421875  0.004945  0.000521704  7.8794e-06  2.51458e-20
0.265625  0.4375  0.00305769  0.000480152  3.908e-06  1.24418e-19
0.265625  0.453125  0.001467  0.000443749  1.52914e-06  5.89807e-20
0.265625  0.46875  0.000276102  0.000415648  3.67041e-07  -3.79048e-20
0.265625  0.484375  -0.00045268  0.000397977  -5.15186e-09  -1.03264e-19
0.265625  0.5  -0.000696789  0.000391956  4.55583e-20  -1.42434e-21
0.265625  0.515625  -0.00045268  0.000397977  5.15186e-09  7.58433e-20
0.265625  0.53125  0.000276102  0.000415648  -3.67041e-07  2.24577e-19
0.265625  0.546875  0.001467  0.000443749  -1.52914e-06  6.34637e-20
0.265625  0.5625  0.00305769  0.000480152  -3.908e-06  1.07782e-19
0.265625  0.578125  0.004945  0.000521704  -7.8794e-06  3.99429e-21
0.265625  0.59375  0.00700712  0.000564147  -1.3715e-05  4.59852e-20
0.265625  0.609375  0.00912088  0.00060216  -2.15699e-05  -7.66506e-20
0.265625  0.625  0.0111593  0.000629592  -3.14902e-05  -9.28546e-20
0.265625  0.640625  0.0129861  0.000639946  -4.34147e-05  1.64094e-19
0.265625  0.65625  0.0144608  0.000627116  -5.71701e-05  1.57413e-19
0.265625  0.671875  0.0154478  0.000586306  -7.24691e-05  9.9195e-20
0.265625  0.6875  0.0158258  0.000514984  -8.8918e-05  -2.66788e-20
0.265625  0.703125  0.0154945  0.000413662  -0.000106032  2.28487e-20
0.265625  0.71875  0.0143818  0.000286275  -0.000123256  -3.07083e-20
0.265625  0.734375  0.0124482  0.000139995  -0.000139995  -4.56384e-20
0.265625  0.75  0.00969038  -1.55618e-05  -0.00015564  -3.67792e-20
0.265625  0.765625  0.00614182  -0.000169602  -0.000169602  1.00566e-19
0.265625  0.78125  0.0018712  -0.000311659  -0.000181331  -3.02792e-20
0.265625  0.796875  -0.00302122  -0.000433006  -0.000190344  -8.9635e-21
0.265625  0.8125  -0.00840905  -0.000527687  -0.000196233  -3.0064e-19
0.265625  0.828125  -0.0141465  -0.000593002  -0.000198675  -2.14624e-20
0.265625  0.84375  -0.0200754  -0.000629419  -0.000197439  -3.62364e-20
0.265625  0.859375  -0.0260325  -0.000640027  -0.000192384  2.87069e-20
0.265625  0.875  -0.0318555  -0.000629713  -0.000183462  -3.95676e-21
0.265625  0.890625  -0.0373878  -0.00060428  -0.000170724  -3.23689e-20
0.265625  0.90625  -0.0424757  -0.000569664  -0.000154322  -1.62768e-19
0.265625  0.921875  -0.0469555  -0.000531343  -0.000134511  -1.0749e-19
0.265625  0.9375  -0.0506405  -0.000493977  -0.000111644  -2.61761e-19
0.265625  0.953125  -0.0533598  -0.000461269  -8.61704e-05  -1.04202e-19
0.265625  0.96875  -0.0550681  -0.000435988  -5.86345e-05  -0
0.265625  0.984375  -0.0559187  -0.000420057  -2.96775e-05  -3.36713e-21

0.28125  0  -0.0837062  -0.000442119  -5.13972e-20  -5.06438e-19
0.28125  0.015625  -0.0832628  -0.000447  4.35691e-05  -2.16822e-19
0.28125  0.03125  -0.0818567  -0.000461293  8.61505e-05  -2.62574e-19
0.28125  0.046875  -0.0793577  -0.000483949  0.000126839  -2.51296e-19
0.28125  0.0625  -0.0757386  -0.000513205  0.000164868  -2.34291e-19
0.28125  0.078125  -0.0710991  -0.00054652  0.000199612  7.62402e-21
0.28125  0.09375  -0.0655749  -0.000580484  0.000230564  -1.91158e-20
0.28125  0.109375  -0.0592849  -0.00061081  0.000257333  -1.1544e-19
0.28125  0.125  -0.0523449  -0.000632463  0.000279662  -1.22463e-19
0.28125  0.140625  -0.0448861  -0.000639978  0.000297421  -1.96223e-19
0.28125  0.15625  -0.0370566  -0.000627956  0.000310588  -1.78024e-20
0.28125  0.171875  -0.029017  -0.000591759  0.000319222  1.30207e-20
0.28125  0.1875  -0.020936  -0.000528298  0.000323447  -9.88749e-20
0.28125  0.203125  -0.0129844  -0.000436808  0.000323438  -1.36577e-19
0.28125  0.21875  -0.0053298  -0.000319418  0.000319418  -9.07291e-21
0.28125  0.234375  0.0018712  -0.000181331  0.000311659  4.20385e-20
0.28125  0.25  0.00847977  -3.04948e-05  0.000300484  6.52829e-20
0.28125  0.265625  0.0143818  0.000123256  0.000286275  8.01999e-20
0.28125  0.28125  0.0194933  0.00026947  0.00026947  -1.71067e-19
0.28125  0.296875  0.0237651  0.000398514  0.000250555  1.50199e-19
0.28125  0.3125  0.027184  0.000502879  0.000230054  -6.72982e-20
0.28125  0.328125  0.0297727  0.000578075  0.000208504  2.03546e-19
0.28125  0.34375  0.031587  0.000622971  0.000186428  -4.78417e-20
0.28125  0.359375  0.0327106  0.000639553  0.000164307  1.65191e-19
0.28125  0.375  0.0332492  0.000632244  0.000142559  -4.3108e-20
0.28125  0.390625  0.0333211  0.00060698  0.000121509  1.95558e-19
0.28125  0.40625  0.0330399  0.000570274  0.000101386  1.55224e-19
0.28125  0.421875  0.0324884  0.000528433  8.23185e-05  1.60614e-19
0.28125  0.4375  0.031712  0.000487009  6.43321e-05  3.75481e-20
0.28125  0.453125  0.0307686  0.000450495  4.73368e-05  3.35588e-20
0.28125  0.46875  0.0298041  0.000422226  3.11301e-05  1.25882e-19
0.28125  0.484375  0.0290609  0.00040443  1.54418e-05  6.17127e-20
0.28125  0.5  0.0287793  0.000398364  3.56823e-19  3.27189e-19
0.28125  0.515625  0.0290609  0.00040443  -1.54418e-05  1.12636e-19
0.28125  0.53125  0.0298041  0.000422226  -3.11301e-05  1.06698e-19
0.28125  0.546875  0.0307686  0.000450495  -4.73368e-05  -1.70959e-19
0.28125  0.5625  0.031712  0.000487009  -6.43321e-05  2.88464e-20
0.28125  0.578125  0.0324884  0.000528433  -8.23185e-05  8.4185e-20
0.28125  0.59375  0.0330399  0.000570274  -0.000101386  8.91875e-20
0.28125  0.609375  0.0333211  0.00060698  -0.000121509  4.359e-20
0.28125  0.625  0.0332492  0.000632244  -0.000142559  1.2512e-19
0.28125  0.640625  0.0327106  0.000639553  -0.000164307  8.21613e-20
0.28125  0.65625  0.031587  0.000622971  -0.000186428  7.76509e-20
0.28125  0.671875  0.0297727  0.000578075  -0.000208504  1.72322e-19
0.28125  0.6875  0.027184  0.000502879  -0.000230054  -0
0.28125  0.703125  0.0237651  0.000398514  -0.000250555  1.98195e-21
0.28125  0.71875  0.0194933  0.00026947  -0.00026947  -4.48838e-20
0.28125  0.734375  0.0143818  0.000123256  -0.000286275  -2.0155e-20
0.28125  0.75  0.00847977  -3.04948e-05  -0.000300484  -1.01856e-19
0.28125  0.765625  0.0018712  -0.000181331  -0.000311659  -3.70399e-20
0.28125  0.78125  -0.0053298  -0.000319418  -0.000319418  -1.23102e-19
0.28125  0.796875  -0.0129844  -0.000436808  -0.000323438  -4.38499e-20
0.28125  0.8125  -0.020936  -0.000528298  -0.000323447  -2.02e-19
0.28125  0.828125  -0.029017  -0.000591759  -0.000319222  -9.07119e-20
0.28125  0.84375  -0.0370566  -0.000627956  -0.000310588  -1.27794e-19
0.28125  0.859375  -0.0448861  -0.000639978  -0.000297421  -2.20113e-19
0.28125  0.875  -0.0523449  -0.000632463  -0.000279662  -2.35815e-19
0.28125  0.890625  -0.0592849  -0.00061081  -0.000257333  -2.5808e-19
0.28125  0.90625  -0.0655749  -0.000580484  -0.000230564  3.45366e-20
0.28125  0.921875  -0.0710991  -0.00054652  -0.000199612  9.80402e-21
0.28125  0.9375  -0.0757386  -0.000513205  -0.000164868  -1.95139e-19
0.28125  0.953125  -0.0793577  -0.000483949  -0.000126839  -2.50791e-21
0.28125  0.96875  -0.0818567  -0.000461293  -8.61505e-05  -4.29192e-20
0.28125  0.984375  -0.0832628  -0.000447  -4.35691e-05  -2.71546e-19

0.296875  0  -0.109915  -0.000477453  3.53836e-20  -4.01946e-20
0.296875  0.015625  -0.109201  -0.000481631  5.65989e-05  -2.96868e-19
0.296875  0.03125  -0.107091  -0.000493867  0.000111889  -1.1287e-19
0.296875  0.046875  -0.103703  -0.000513256  0.000164707  -4.92877e-19
0.296875  0.0625  -0.0992092  -0.000538237  0.000214095  -3.4458e-19
0.296875  0.078125  -0.0937408  -0.000566499  0.000259285  -2.67098e-19
0.296875  0.09375  -0.0873449  -0.000594922  0.00029968  -1.82886e-19
0.296875  0.109375  -0.0800458  -0.000619608  0.00033488  -2.94451e-19
0.296875  0.125  -0.0719086  -0.000636022  0.0003647  -3.92485e-19
0.296875  0.140625  -0.0630413  -0.000639251  0.000389138  -1.53792e-19
0.296875  0.15625  -0.0535786  -0.000624426  0.000408316  -6.58305e-20
0.296875  0.171875  -0.0436724  -0.000587302  0.000422435  -7.8128e-21
0.296875  0.1875  -0.0334877  -0.000524951  0.000431734  -4.5123e-20
0.296875  0.203125  -0.0231989  -0.000436451  0.000436451  -2.60902e-20
0.296875  0.21875  -0.0129844  -0.000323438  0.000436808  4.55261e-20
0.296875  0.234375  -0.00302122  -0.000190344  0.000433006  1.0046e-19
0.296875  0.25  0.00652254  -4.42011e-05  0.000425228  1.76033e-20
0.296875  0.265625  0.0154945  0.000106032  0.000413662  9.54915e-20
0.296875  0.28125  0.0237651  0.000250555  0.000398514  -2.43726e-20
0.296875  0.296875  0.0312336  0.000380035  0.000380035  -1.01003e-19
0.296875  0.3125  0.0378324  0.000486866  0.000358527  1.88444e-20
0.296875  0.328125  0.0435291  0.000566131  0.00033435  -9.02059e-20
0.296875  0.34375  0.0483267  0.000616068  0.000307912  3.14771e-19
0.296875  0.359375  0.052261  0.00063799  0.00027965  -1.37858e-20
0.296875  0.375  0.0553959  0.000635739  0.000250005  -3.59631e-20
0.296875  0.390625  0.0578184  0.000614845  0.000219396  9.9466e-20
0.296875  0.40625  0.0596263  0.000581617  0.000188188  3.63862e-19
0.296875  0.421875  0.0608938  0.000542336  0.00015668  1.56284e-20
0.296875  0.4375  0.0616306  0.000502662  0.000125107  1.74666e-19
0.296875  0.453125  0.0618248  0.000467268  9.36297e-05  1.36142e-19
0.296875  0.46875  0.0615818  0.000439671  6.23094e-05  -6.16749e-20
0.296875  0.484375  0.0611958  0.000422233  3.11212e-05  -1.8621e-19
0.296875  0.5  0.0610149  0.000416279  -5.20185e-20  6.89165e-20
0.296875  0.515625  0.0611958  0.000422233  -3.11212e-05  1.29356e-20
0.296875  0.53125  0.0615818  0.000439671  -6.23094e-05  1.40635e-20
0.296875  0.546875  0.0618248  0.000467268  -9.36297e-05  3.12195e-19
0.296875  0.5625  0.0616306  0.000502662  -0.000125107  3.51247e-19
0.296875  0.578125  0.0608938  0.000542336  -0.00015668  -6.68385e-20
0.296875  0.59375  0.0596263  0.000581617  -0.000188188  2.68635e-19
0.296875  0.609375  0.0578184  0.000614845  -0.000219396  1.59804e-19
0.296875  0.625  0.0553959  0.000635739  -0.000250005  4.11223e-20
0.296875  0.640625  0.052261  0.00063799  -0.00027965  1.21816e-19
0.296875  0.65625  0.0483267  0.000616068  -0.000307912  -5.76392e-20
0.296875  0.671875  0.0435291  0.000566131  -0.00033435  -1.28438e-20
0.296875  0.6875  0.0378324  0.000486866  -0.000358527  1.15221e-19
0.296875  0.703125  0.0312336  0.000380035  -0.000380035  1.39729e-19
0.296875  0.71875  0.0237651  0.000250555  -0.000398514  2.63081e-19
0.296875  0.734375  0.0154945  0.000106032  -0.000413662  1.44577e-19
0.296875  0.75  0.00652254  -4.42011e-05  -0.000425228  8.09953e-20
0.296875  0.765625  -0.00302122  -0.000190344  -0.000433006  5.02302e-20
0.296875  0.78125  -0.0129844  -0.000323438  -0.000436808  -4.4129e-20
0.296875  0.796875  -0.0231989  -0.000436451  -0.000436451  8.97466e-22
0.296875  0.8125  -0.0334877  -0.000524951  -0.000431734  -5.52482e-20
0.296875  0.828125  -0.0436724  -0.000587302  -0.000422435  -4.37246e-20
0.296875  0.84375  -0.0535786  -0.000624426  -0.000408316  -3.04481e-19
0.296875  0.859375  -0.0630413  -0.000639251  -0.000389138  2.04865e-20
0.296875  0.875  -0.0719086  -0.000636022  -0.0003647  -3.44428e-19
0.296875  0.890625  -0.0800458  -0.000619608  -0.00033488  -1.90906e-19
0.296875  0.90625  -0.0873449  -0.000594922  -0.00029968  -3.52406e-19
0.296875  0.921875  -0.0937408  -0.000566499  -0.000259285  -1.66891e-19
0.296875  0.9375  -0.0992092  -0.000538237  -0.000214095  -2.81047e-19
0.296875  0.953125  -0.103703  -0.000513256  -0.000164707  -2.18002e-19
0.296875  0.96875  -0.107091  -0.000493867  -0.000111889  -1.8415e-20
0.296875  0.984375  -0.109201  -0.000481631  -5.65989e-05  3.15069e-20

0.3125  0  -0.132746  -0.000516933  7.36515e-20  -2.8252e-19
0.3125  0.015625  -0.131871  -0.000520338  6.86743e-05  -6.20125e-19
0.3125  0.03125  -0.129374  -0.000530313  0.000135686  -2.61607e-19
0.3125  0.046875  -0.125545  -0.000546097  0.000199543  -5.34728e-19
0.3125  0.0625  -0.120626  -0.000566303  0.000258989  -4.87256e-20
0.3125  0.078125  -0.114676  -0.000588826  0.000313012  -6.4644e-19
0.3125  0.09375  -0.10765  -0.000610842  0.0003609  -4.73238e-19
0.3125  0.109375  -0.0995357  -0.000628887  0.000402288  -1.33127e-19
0.3125  0.125  -0.0903956  -0.000638977  0.000437138  -2.93049e-19
0.3125  0.140625  -0.0803303  -0.000636818  0.000465657  -1.55908e-19
0.3125  0.15625  -0.0694607  -0.000618149  0.000488225  -1.91279e-19
0.3125  0.171875  -0.0579248  -0.000579227  0.000505312  -3.00993e-19
0.3125  0.1875  -0.0458775  -0.000517406  0.000517406  6.28706e-21
0.3125  0.203125  -0.0334877  -0.000431734  0.000524951  -1.36524e-19
0.3125  0.21875  -0.020936  -0.000323447  0.000528298  -4.51868e-20
0.3125  0.234375  -0.00840905  -0.000196233  0.000527687  1.57558e-19
0.3125  0.25  0.00390537  -5.61409e-05  0.00052324  6.09695e-20
0.3125  0.265625  0.0158258  8.8918e-05  0.000514984  -9.84987e-20
0.3125  0.28125  0.027184  0.000230054  0.000502879  -6.29445e-20
0.3125  0.296875  0.0378324  0.000358527  0.000486866  1.06876e-19
0.3125  0.3125  0.0476498  0.000466905  0.000466905  7.2775e-20
0.3125  0.328125  0.0565466  0.000550025  0.000443015  1.77549e-19
0.3125  0.34375  0.0644674  0.000605556  0.000415301  2.62404e-19
0.3125  0.359375  0.0713907  0.00063407  0.000383963  2.10599e-19
0.3125  0.375  0.0773273  0.000638661  0.000349293  1.29149e-19
0.3125  0.390625  0.0823176  0.000624235  0.000311658  3.38917e-19
0.3125  0.40625  0.0864352  0.000596666  0.000271467  2.0711e-19
0.3125  0.421875  0.0897775  0.000561998  0.000229139  4.41751e-19
0.3125  0.4375  0.0924003  0.000525827  0.000185098  -4.75447e-20
0.3125  0.453125  0.0942724  0.000492904  0.000139783  1.86183e-20
0.3125  0.46875  0.095378  0.000466902  9.361e-05  1.4488e-19
0.3125  0.484375  0.0958629  0.000450347  4.69242e-05  5.63207e-20
0.3125  0.5  0.0959816  0.000444675  -1.05141e-19  1.21663e-19
0.3125  0.515625  0.0958629  0.000450347  -4.69242e-05  3.63494e-20
0.3125  0.53125  0.095378  0.000466902  -9.361e-05  1.7136e-19
0.3125  0.546875  0.0942724  0.000492904  -0.000139783  1.41509e-19
0.3125  0.5625  0.0924003  0.000525827  -0.000185098  2.01421e-19
0.3125  0.578125  0.0897775  0.000561998  -0.000229139  1.97899e-19
0.3125  0.59375  0.0864352  0.000596666  -0.000271467  9.29803e-20
0.3125  0.609375  0.0823176  0.000624235  -0.000311658  -1.03427e-20
0.3125  0.625  0.0773273  0.000638661  -0.000349293  1.03309e-20
0.3125  0.640625  0.0713907  0.00063407  -0.000383963  5.41426e-20
0.3125  0.65625  0.0644674  0.000605556  -0.000415301  1.75926e-19
0.3125  0.671875  0.0565466  0.000550025  -0.000443015  7.32738e-20
0.3125  0.6875  0.0476498  0.000466905  -0.000466905  9.63406e-20
0.3125  0.703125  0.0378324  0.000358527  -0.000486866  2.05406e-19
0.3125  0.71875  0.027184  0.000230054  -0.000502879  1.13196e-19
0.3125  0.734375  0.0158258  8.8918e-05  -0.000514984  1.26351e-19
0.3125  0.75  0.00390537  -5.61409e-05  -0.00052324  0
0.3125  0.765625  -0.00840905  -0.000196233  -0.000527687  1.26464e-20
0.3125  0.78125  -0.020936  -0.000323447  -0.000528298  -1.36725e-19
0.3125  0.796875  -0.0334877  -0.000431734  -0.000524951  -6.87851e-20
0.3125  0.8125  -0.0458775  -0.000517406  -0.000517406  -3.49561e-20
0.3125  0.828125  -0.0579248  -0.000579227  -0.000505312  2.25929e-20
0.3125  0.84375  -0.0694607  -0.000618149  -0.000488225  -3.28616e-19
0.3125  0.859375  -0.0803303  -0.000636818  -0.000465657  -3.63702e-19
0.3125  0.875  -0.0903956  -0.000638977  -0.000437138  -4.32779e-19
0.3125  0.890625  -0.0995357  -0.000628887  -0.000402288  -2.73859e-19
0.3125  0.90625  -0.10765  -0.000610842  -0.0003609  -4.29892e-19
0.3125  0.921875  -0.114676  -0.000588826  -0.000313012  -4.26798e-19
0.3125  0.9375  -0.120626  -0.000566303  -0.000258989  -3.53294e-19
0.3125  0.953125  -0.125545  -0.000546097  -0.000199543  -1.24609e-19
0.3125  0.96875  -0.129374  -0.000530313  -0.000135686  1.68924e-19
0.3125  0.984375  -0.131871  -0.000520338  -6.86743e-05  -2.83117e-19

0.328125  0  -0.151537  -0.000556451  -8.91422e-20  -8.17149e-19
0.328125  0.015625  -0.150744  -0.000559102  7.98456e-05  -1.30882e-18
0.328125  0.03125  -0.148468  -0.000566839  0.00015762  -5.34535e-19
0.328125  0.046875  -0.144891  -0.000578954  0.000231396  -6.14645e-19
0.328125  0.0625  -0.140068  -0.00059415  0.000299496  -4.44568e-19
0.328125  0.078125  -0.133929  -0.000610514  0.000360612  -3.96865e-19
0.328125  0.09375  -0.126438  -0.000625571  0.000413939  -2.09006e-19
0.328125  0.109375  -0.117658  -0.000636353  0.000459195  -2.75753e-19
0.328125  0.125  -0.107682  -0.000639468  0.000496529  -1.21903e-19
0.328125  0.140625  -0.0966089  -0.00063127  0.000526426  -2.22964e-19
0.328125  0.15625  -0.0845413  -0.000608147  0.000549608  -1.14992e-19
0.328125  0.171875  -0.0716003  -0.000566921  0.000566921  -1.87911e-19
0.328125  0.1875  -0.0579248  -0.000505312  0.000579227  -3.5553e-19
0.328125  0.203125  -0.0436724  -0.000422435  0.000587302  -9.71813e-20
0.328125  0.21875  -0.029017  -0.000319222  0.000591759  -7.18814e-20
0.328125  0.234375  -0.0141465  -0.000198675  0.000593002  1.54152e-19
0.328125  0.25  0.000742117  -6.58558e-05  0.000591201  -4.40289e-20
0.328125  0.265625  0.0154478  7.24691e-05  0.000586306  1.21442e-19
0.328125  0.28125  0.0297727  0.000208504  0.000578075  3.55068e-23
0.328125  0.296875  0.0435291  0.00033435  0.000566131  -1.20637e-19
0.328125  0.3125  0.0565466  0.000443015  0.000550025  3.32741e-19
0.328125  0.328125  0.0686794  0.000529312  0.000529312  3.29841e-19
0.328125  0.34375  0.0798104  0.000590468  0.000503617  3.30878e-19
0.328125  0.359375  0.0898551  0.000626325  0.000472693  1.24991e-19
0.328125  0.375  0.0987613  0.000639127  0.000436459  4.19283e-19
0.328125  0.390625  0.106507  0.000632975  0.000395022  2.35137e-19
0.328125  0.40625  0.113106  0.000613098  0.000348671  1.67469e-19
0.328125  0.421875  0.118642  0.000585092  0.000297842  2.31761e-20
0.328125  0.4375  0.123258  0.000554291  0.000243089  1.58011e-19
0.328125  0.453125  0.127009  0.000525357  0.0001851  3.12066e-20
0.328125  0.46875  0.129793  0.000502031  0.000124693  1.54954e-19
0.328125  0.484375  0.13148  0.000486989  6.27244e-05  8.08614e-19
0.328125  0.5  0.132039  0.000481804  7.4477e-19  5.91157e-19
0.328125  0.515625  0.13148  0.000486989  -6.27244e-05  7.29557e-19
0.328125  0.53125  0.129793  0.000502031  -0.000124693  1.92315e-19
0.328125  0.546875  0.127009  0.000525357  -0.0001851  -1.01263e-19
0.328125  0.5625  0.123258  0.000554291  -0.000243089  -2.75287e-19
0.328125  0.578125  0.118642  0.000585092  -0.000297842  4.63522e-20
0.328125  0.59375  0.113106  0.000613098  -0.000348671  2.75225e-19
0.328125  0.609375  0.106507  0.000632975  -0.000395022  3.41099e-19
0.328125  0.625  0.0987613  0.000639127  -0.000436459  1.6931e-19
0.328125  0.640625  0.0898551  0.000626325  -0.000472693  2.61631e-19
0.328125  0.65625  0.0798104  0.000590468  -0.000503617  2.63272e-19
0.328125  0.671875  0.0686794  0.000529312  -0.000529312  2.60486e-19
0.328125  0.6875  0.0565466  0.000443015  -0.000550025  2.48381e-19
0.328125  0.703125  0.0435291  0.00033435  -0.000566131  3.80386e-20
0.328125  0.71875  0.0297727  0.000208504  -0.000578075  1.09638e-19
0.328125  0.734375  0.0154478  7.24691e-05  -0.000586306  1.16339e-19
0.328125  0.75  0.000742117  -6.58558e-05  -0.000591201  -7.10093e-20
0.328125  0.765625  -0.0141465  -0.000198675  -0.000593002  -1.13577e-19
0.328125  0.78125  -0.029017  -0.000319222  -0.000591759  -2.99145e-20
0.328125  0.796875  -0.0436724  -0.000422435  -0.000587302  -4.37246e-20
0.328125  0.8125  -0.0579248  -0.000505312  -0.000579227  -2.46198e-19
0.328125  0.828125  -0.0716003  -0.000566921  -0.000566921  -2.39264e-19
0.328125  0.84375  -0.0845413  -0.000608147  -0.000549608  -2.99031e-19
0.328125  0.859375  -0.0966089  -0.00063127  -0.000526426  -5.5751e-19
0.328125  0.875  -0.107682  -0.000639468  -0.000496529  -3.06911e-19
0.328125  0.890625  -0.117658  -0.000636353  -0.000459195  -1.02925e-19
0.328125  0.90625  -0.126438  -0.000625571  -0.000413939  -1.94413e-20
0.328125  0.921875  -0.133929  -0.000610514  -0.000360612  -1.5846e-19
0.328125  0.9375  -0.140068  -0.00059415  -0.000299496  -5.66169e-19
0.328125  0.953125  -0.144891  -0.000578954  -0.000231396  -5.51222e-20
0.328125  0.96875  -0.148468  -0.000566839  -0.00015762  -2.24697e-19
0.328125  0.984375  -0.150744  -0.000559102  -7.98456e-05  -7.95641e-19

0.34375  0  -0.168444  -0.000592395  -3.18906e-20  -7.33055e-20
0.34375  0.015625  -0.167851  -0.000594315  9.02361e-05  -1.79062e-19
0.34375  0.03125  -0.166026  -0.000599831  0.000177852  -4.07919e-19
0.34375  0.046875  -0.162823  -0.000608198  0.000260363  -8.5455e-19
0.34375  0.0625  -0.15805  -0.000618187  0.000335623  -8.33664e-19
0.34375  0.078125  -0.151639  -0.000628138  0.000402078  -5.86726e-19
0.34375  0.09375  -0.14369  -0.000636003  0.00045888  -6.28111e-19
0.34375  0.109375  -0.134337  -0.000639328  0.000505831  -4.70482e-19
0.34375  0.125  -0.123669  -0.0006353  0.000543278  -1.31975e-19
0.34375  0.140625  -0.111756  -0.000620913  0.000572027  -1.65558e-19
0.34375  0.15625  -0.0986798  -0.000593214  0.000593214  -3.74831e-20
0.34375  0.171875  -0.0845413  -0.000549608  0.000608147  -2.07941e-19
0.34375  0.1875  -0.0694607  -0.000488225  0.000618149  -2.04403e-19
0.34375  0.203125  -0.0535786  -0.000408316  0.000624426  -2.53155e-19
0.34375  0.21875  -0.0370566  -0.000310588  0.000627956  -4.75176e-20
0.34375  0.234375  -0.0200754  -0.000197439  0.000629419  1.49696e-19
0.34375  0.25  -0.00283272  -7.29852e-05  0.000629147  -3.00633e-20
0.34375  0.265625  0.0144608  5.71701e-05  0.000627116  -2.01577e-20
0.34375  0.28125  0.031587  0.000186428  0.000622971  -9.812e-20
0.34375  0.296875  0.0483267  0.000307912  0.000616068  1.75182e-19
0.34375  0.3125  0.0644674  0.000415301  0.000605556  7.44956e-20
0.34375  0.328125  0.0798104  0.000503617  0.000590468  2.12626e-19
0.34375  0.34375  0.094178  0.000569828  0.000569828  6.63747e-20
0.34375  0.359375  0.107419  0.000613134  0.000542758  1.45402e-19
0.34375  0.375  0.119412  0.000634909  0.000508576  -9.27021e-20
0.34375  0.390625  0.130065  0.000638331  0.000466879  1.1744e-19
0.34375  0.40625  0.139304  0.000627802  0.000417604  9.05075e-20
0.34375  0.421875  0.147101  0.000608289  0.000361043  2.43505e-19
0.34375  0.4375  0.153566  0.000584686  0.000297793  3.64558e-19
0.34375  0.453125  0.158885  0.000561377  0.000228741  7.55552e-19
0.34375  0.46875  0.163046  0.000541989  0.000155097  3.86179e-19
0.34375  0.484375  0.165765  0.000529239  7.83289e-05  3.0782e-19
0.34375  0.5  0.166716  0.000524802  -5.20303e-20  1.39591e-19
0.34375  0.515625  0.165765  0.000529239  -7.83289e-05  3.8365e-19
0.34375  0.53125  0.163046  0.000541989  -0.000155097  2.83476e-19
0.34375  0.546875  0.158885  0.000561377  -0.000228741  4.58304e-19
0.34375  0.5625  0.153566  0.000584686  -0.000297793  1.65316e-19
0.34375  0.578125  0.147101  0.000608289  -0.000361043  1.29018e-19
0.34375  0.59375  0.139304  0.000627802  -0.000417604  -1.4786e-19
0.34375  0.609375  0.130065  0.000638331  -0.000466879  6.92291e-20
0.34375  0.625  0.119412  0.000634909  -0.000508576  7.70932e-20
0.34375  0.640625  0.107419  0.000613134  -0.000542758  2.58169e-19
0.34375  0.65625  0.094178  0.000569828  -0.000569828  4.99372e-19
0.34375  0.671875  0.0798104  0.000503617  -0.000590468  1.27513e-19
0.34375  0.6875  0.0644674  0.000415301  -0.000605556  1.76827e-19
0.34375  0.703125  0.0483267  0.000307912  -0.000616068  2.54311e-19
0.34375  0.71875  0.031587  0.000186428  -0.000622971  4.94661e-20
0.34375  0.734375  0.0144608  5.71701e-05  -0.000627116  1.93879e-20
0.34375  0.75  -0.00283272  -7.29852e-05  -0.000629147  -7.096e-20
0.34375  0.765625  -0.0200754  -0.000197439  -0.000629419  1.7537e-20
0.34375  0.78125  -0.0370566  -0.000310588  -0.000627956  -9.90463e-20
0.34375  0.796875  -0.0535786  -0.000408316  -0.000624426  -1.21219e-19
0.34375  0.8125  -0.0694607  -0.000488225  -0.000618149  -2.44307e-19
0.34375  0.828125  -0.0845413  -0.000549608  -0.000608147  -5.083e-19
0.34375  0.84375  -0.0986798  -0.000593214  -0.000593214  -2.22352e-19
0.34375  0.859375  -0.111756  -0.000620913  -0.000572027  -3.28043e-19
0.34375  0.875  -0.123669  -0.0006353  -0.000543278  -4.21806e-20
0.34375  0.890625  -0.134337  -0.000639328  -0.000505831  -3.11777e-19
0.34375  0.90625  -0.14369  -0.000636003  -0.00045888  -5.18112e-19
0.34375  0.921875  -0.151639  -0.000628138  -0.000402078  -7.72448e-19
0.34375  0.9375  -0.15805  -0.000618187  -0.000335623  -8.79051e-19
0.34375  0.953125  -0.162823  -0.000608198  -0.000260363  -6.28029e-19
