# D = 50
# z-slice at iz = N/2 (z = p/2)
# x/p  y/p  delta  vx  vy  vz
0.21875  0.828125  0.185072  -0.000596061  -5.95302e-05  -5.86137e-20
0.21875  0.84375  0.0872069  -0.000635634  -0.000116613  7.2457e-20
0.21875  0.859375  -0.00354329  -0.000640298  -0.000154564  1.3235e-19
0.21875  0.875  -0.0819175  -0.000622731  -0.000175272  9.22223e-20
0.21875  0.890625  -0.146958  -0.000593386  -0.000181469  -9.87311e-20
0.21875  0.90625  -0.199529  -0.000559664  -0.0001758  -1.76323e-19
0.21875  0.921875  -0.241037  -0.000526397  -0.000160544  2.36539e-19
0.21875  0.9375  -0.272877  -0.000496591  -0.000137617  1.47406e-19
0.21875  0.953125  -0.296253  -0.000472067  -0.000108652  -2.97194e-20
0.21875  0.96875  -0.31214  -0.000453909  -7.50976e-05  -4.07772e-20
0.21875  0.984375  -0.321309  -0.000442765  -3.83722e-05  2.93943e-19

0.234375  0  -0.395563  -0.000470992  2.24568e-19  2.44774e-19
0.234375  0.015625  -0.392734  -0.000473905  4.77628e-05  1.71011e-19
0.234375  0.03125  -0.384251  -0.000482615  9.39417e-05  4.51514e-19
0.234375  0.046875  -0.370055  -0.000496983  0.00013713  2.26224e-19
0.234375  0.0625  -0.34985  -0.000516629  0.000176091  4.05759e-19
0.234375  0.078125  -0.322967  -0.000540764  0.000209619  -1.35823e-19
0.234375  0.09375  -0.288358  -0.000567995  0.000236436  -2.69015e-19
0.234375  0.109375  -0.24466  -0.00059607  0.000255127  7.60187e-20
0.234375  0.125  -0.190302  -0.000621474  0.000264044  1.00333e-19
0.234375  0.140625  -0.123697  -0.000638875  0.000261173  1.70103e-19
0.234375  0.15625  -0.0437636  -0.000640528  0.000244028  -6.22757e-20
0.234375  0.171875  0.0488199  -0.000616085  0.000209807  6.94825e-20
0.234375  0.1875  0.149179  -0.000553903  0.000156209  8.90171e-20
0.234375  0.203125  0.24493  -0.000445158  8.31367e-05  -3.1459e-20
0.234375  0.21875  0.315138  -0.000290111  -5.53632e-06  8.89685e-20
0.234375  0.234375  0.337326  -0.000101899  -0.000101899  -9.11209e-20
0.234375  0.25  0.301919  9.61994e-05  -0.000196  1.1419e-19
0.234375  0.265625  0.220096  0.000278505  -0.000278505  5.83671e-20
0.234375  0.28125  0.115088  0.00042573  -0.000343145  1.80678e-20
0.234375  0.296875  0.00768208  0.00053039  -0.000388044  9.11565e-20
0.234375  0.3125  -0.0903044  0.000595604  -0.000414828  7.397e-21
0.234375  0.328125  -0.174591  0.00062976  -0.000426469  -3.02757e-20
0.234375  0.34375  -0.244977  0.000641937  -0.000425705  -9.44537e-21
0.234375  0.359375  -0.302885  0.000639782  -0.000414511  1.43202e-19
0.234375  0.375  -0.350131  0.000629069  -0.000394179  4.06393e-20
0.234375  0.390625  -0.388426  0.000613927  -0.000365567  9.97956e-20
0.234375  0.40625  -0.419216  0.000597228  -0.000329337  -2.10337e-19
0.234375  0.421875  -0.443667  0.000580939  -0.000286134  -1.71732e-19
0.234375  0.4375  -0.4627  0.000566401  -0.000236735  -4.20837e-19
0.234375  0.453125  -0.477031  0.000554521  -0.000182142  -1.27737e-19
0.234375  0.46875  -0.487141  0.000545855  -0.000123589  4.90685e-19
0.234375  0.484375  -0.493231  0.000540647  -6.24315e-05  2.59813e-19
0.234375  0.5  -0.495278  0.00053892  4.31326e-19  -1.94924e-19
0.234375  0.515625  -0.493231  0.000540647  6.24315e-05  3.00465e-20
0.234375  0.53125  -0.487141  0.000545855  0.000123589  -2.98378e-20
0.234375  0.546875  -0.477031  0.000554521  0.000182142  -1.04737e-20
0.234375  0.5625  -0.4627  0.000566401  0.000236735  -1.11533e-19
0.234375  0.578125  -0.443667  0.000580939  0.000286134  -1.30923e-19
0.234375  0.59375  -0.419216  0.000597228  0.000329337  -2.49473e-19
0.234375  0.609375  -0.388426  0.000613927  0.000365567  1.92504e-20
0.234375  0.625  -0.350131  0.000629069  0.000394179  2.98677e-19
0.234375  0.640625  -0.302885  0.000639782  0.000414511  -1.84616e-19
0.234375  0.65625  -0.244977  0.000641937  0.000425705  -1.80582e-19
0.234375  0.671875  -0.174591  0.00062976  0.000426469  -1.45754e-19
0.234375  0.6875  -0.0903044  0.000595604  0.000414828  -1.27852e-19
0.234375  0.703125  0.00768208  0.00053039  0.000388044  -6.69674e-20
0.234375  0.71875  0.115088  0.00042573  0.000343145  2.06256e-20
0.234375  0.734375  0.220096  0.000278505  0.000278505  -2.56742e-20
0.234375  0.75  0.301919  9.61994e-05  0.000196  1.31482e-19
0.234375  0.765625  0.337326  -0.000101899  0.000101899  -4.55604e-20
0.234375  0.78125  0.315138  -0.000290111  5.53632e-06  1.2055e-19
0.234375  0.796875  0.24493  -0.000445158  -8.31367e-05  1.30843e-19
0.234375  0.8125  0.149179  -0.000553903  -0.000156209  -1.37343e-20
0.234375  0.828125  0.0488199  -0.000616085  -0.000209807  1.19746e-19
0.234375  0.84375  -0.0437636  -0.000640528  -0.000244028  -5.39662e-20
0.234375  0.859375  -0.123697  -0.000638875  -0.000261173  -1.15294e-21
0.234375  0.875  -0.190302  -0.000621474  -0.000264044  -1.73469e-19
0.234375  0.890625  -0.24466  -0.00059607  -0.000255127  1.10552e-19
0.234375  0.90625  -0.288358  -0.000567995  -0.000236436  2.37564e-19
0.234375  0.921875  -0.322967  -0.000540764  -0.000209619  2.22137e-19
0.234375  0.9375  -0.34985  -0.000516629  -0.000176091  5.56807e-20
0.234375  0.953125  -0.370055  -0.000496983  -0.00013713  1.5996e-19
0.234375  0.96875  -0.384251  -0.000482615  -9.39417e-05  2.78748e-19
0.234375  0.984375  -0.392734  -0.000473905  -4.77628e-05  -4.54116e-19

0.25  0  -0.452565  -0.000505901  1.60204e-19  -1.25948e-19
0.25  0.015625  -0.449971  -0.000508072  5.56457e-05  -3.58687e-19
0.25  0.03125  -0.442316  -0.00051464  0.000109853  3.23629e-19
0.25  0.046875  -0.429804  -0.000525657  0.000161292  6.73146e-20
0.25  0.0625  -0.412383  -0.000540932  0.000208733  -3.45558e-19
0.25  0.078125  -0.389566  -0.000559859  0.000251017  -4.65316e-20
0.25  0.09375  -0.360465  -0.00058132  0.000287049  1.05578e-19
0.25  0.109375  -0.323891  -0.000603566  0.000315788  9.23008e-20
0.25  0.125  -0.278402  -0.000623974  0.00033616  -2.00707e-19
0.25  0.140625  -0.222343  -0.000638649  0.000346892  -8.73244e-20
0.25  0.15625  -0.154013  -0.000641945  0.00034631  1.10965e-19
0.25  0.171875  -0.0721596  -0.000626029  0.000332157  2.07088e-20
0.25  0.1875  0.0227828  -0.000581022  0.000301633  -6.25751e-20
0.25  0.203125  0.126259  -0.000496731  0.000252074  -1.04197e-19
0.25  0.21875  0.226225  -0.000367077  0.000182621  -1.11808e-19
0.25  0.234375  0.301919  -0.000196  9.61994e-05  1.10314e-19
0.25  0.25  0.330593  -7.00316e-20  -2.62086e-20  -4.95637e-20
0.25  0.265625  0.301919  0.000196  -9.61994e-05  1.74117e-19
0.25  0.28125  0.226225  0.000367077  -0.000182621  8.11156e-20
0.25  0.296875  0.126259  0.000496731  -0.000252074  8.91293e-20
0.25  0.3125  0.0227828  0.000581022  -0.000301633  -2.07224e-19
0.25  0.328125  -0.0721596  0.000626029  -0.000332157  8.39057e-20
0.25  0.34375  -0.154013  0.000641945  -0.00034631  1.65987e-20
0.25  0.359375  -0.222343  0.000638649  -0.000346892  -2.2806e-19
0.25  0.375  -0.278402  0.000623974  -0.00033616  -6.11182e-20
0.25  0.390625  -0.323891  0.000603566  -0.000315788  -1.22178e-19
0.25  0.40625  -0.360465  0.00058132  -0.000287049  -6.45961e-21
0.25  0.421875  -0.389566  0.000559859  -0.000251017  -3.27786e-19
0.25  0.4375  -0.412383  0.000540932  -0.000208733  -4.2309e-19
0.25  0.453125  -0.429804  0.000525657  -0.000161292  3.44354e-20
0.25  0.46875  -0.442316  0.00051464  -0.000109853  1.13253e-19
0.25  0.484375  -0.449971  0.000508072  -5.56457e-05  -2.17113e-19
0.25  0.5  -0.452565  0.000505901  6.95973e-20  -4.73935e-19
0.25  0.515625  -0.449971  0.000508072  5.56457e-05  5.60896e-20
0.25  0.53125  -0.442316  0.00051464  0.000109853  1.18631e-20
0.25  0.546875  -0.429804  0.000525657  0.000161292  -6.52396e-20
0.25  0.5625  -0.412383  0.000540932  0.000208733  8.80887e-20
0.25  0.578125  -0.389566  0.000559859  0.000251017  -4.00922e-19
0.25  0.59375  -0.360465  0.00058132  0.000287049  -8.44627e-20
0.25  0.609375  -0.323891  0.000603566  0.000315788  -1.33447e-21
0.25  0.625  -0.278402  0.000623974  0.00033616  -6.11182e-20
0.25  0.640625  -0.222343  0.000638649  0.000346892  3.801e-20
0.25  0.65625  -0.154013  0.000641945  0.00034631  6.81614e-20
0.25  0.671875  -0.0721596  0.000626029  0.000332157  -1.03338e-19
0.25  0.6875  0.0227828  0.000581022  0.000301633  -7.73293e-20
0.25  0.703125  0.126259  0.000496731  0.000252074  -1.10156e-19
0.25  0.71875  0.226225  0.000367077  0.000182621  -5.56606e-20
0.25  0.734375  0.301919  0.000196  9.61994e-05  1.49073e-19
0.25  0.75  0.330593  4.17974e-19  4.57208e-19  5.6043e-20
0.25  0.765625  0.301919  -0.000196  -9.61994e-05  -2.08755e-21
0.25  0.78125  0.226225  -0.000367077  -0.000182621  8.63525e-20
0.25  0.796875  0.126259  -0.000496731  -0.000252074  8.91293e-20
0.25  0.8125  0.0227828  -0.000581022  -0.000301633  5.93112e-21
0.25  0.828125  -0.0721596  -0.000626029  -0.000332157  -1.1359e-19
0.25  0.84375  -0.154013  -0.000641945  -0.00034631  9.60596e-21
0.25  0.859375  -0.222343  -0.000638649  -0.000346892  7.96239e-20
0.25  0.875  -0.278402  -0.000623974  -0.00033616  -3.48601e-19
0.25  0.890625  -0.323891  -0.000603566  -0.000315788  -6.24235e-20
0.25  0.90625  -0.360465  -0.00058132  -0.000287049  3.52507e-19
0.25  0.921875  -0.389566  -0.000559859  -0.000251017  -1.03889e-19
0.25  0.9375  -0.412383  -0.000540932  -0.000208733  -4.54119e-19
0.25  0.953125  -0.429804  -0.000525657  -0.000161292  6.60177e-20
0.25  0.96875  -0.442316  -0.00051464  -0.000109853  -1.94022e-20
0.25  0.984375  -0.449971  -0.000508072  -5.56457e-05  -5.57104e-19

0.265625  0  -0.495278  -0.00053892  2.26245e-19  2.67146e-19
0.265625  0.015625  -0.493231  -0.000540647  6.24315e-05  -1.02331e-19
0.265625  0.03125  -0.487141  -0.000545855  0.000123589  -3.28726e-19
0.265625  0.046875  -0.477031  -0.000554521  0.000182142  1.78513e-19
0.265625  0.0625  -0.4627  -0.000566401  0.000236735  -2.00109e-19
0.265625  0.078125  -0.443667  -0.000580939  0.000286134  -3.66322e-20
0.265625  0.09375  -0.419216  -0.000597228  0.000329337  1.17067e-20
0.265625  0.109375  -0.388426  -0.000613927  0.000365567  -8.14312e-20
0.265625  0.125  -0.350131  -0.000629069  0.000394179  -1.95039e-19
0.265625  0.140625  -0.302885  -0.000639782  0.000414511  -8.05002e-20
0.265625  0.15625  -0.244977  -0.000641937  0.000425705  -2.15321e-20
0.265625  0.171875  -0.174591  -0.00062976  0.000426469  -8.68899e-20
0.265625  0.1875  -0.0903044  -0.000595604  0.000414828  -2.26115e-20
0.265625  0.203125  0.00768208  -0.00053039  0.000388044  1.90713e-20
0.265625  0.21875  0.115088  -0.00042573  0.000343145  -9.03392e-20
0.265625  0.234375  0.220096  -0.000278505  0.000278505  1.13927e-19
0.265625  0.25  0.301919  -9.61994e-05  0.000196  -6.05255e-20
0.265625  0.265625  0.337326  0.000101899  0.000101899  -6.72516e-20
0.265625  0.28125  0.315138  0.000290111  5.53632e-06  9.11348e-20
0.265625  0.296875  0.24493  0.000445158  -8.31367e-05  -7.32992e-20
0.265625  0.3125  0.149179  0.000553903  -0.000156209  9.50885e-20
0.265625  0.328125  0.0488199  0.000616085  -0.000209807  -1.02048e-19
0.265625  0.34375  -0.0437636  0.000640528  -0.000244028  -4.43021e-20
0.265625  0.359375  -0.123697  0.000638875  -0.000261173  1.02292e-19
0.265625  0.375  -0.190302  0.000621474  -0.000264044  1.73532e-19
0.265625  0.390625  -0.24466  0.00059607  -0.000255127  -9.68737e-21
0.265625  0.40625  -0.288358  0.000567995  -0.000236436  1.19339e-19
0.265625  0.421875  -0.322967  0.000540764  -0.000209619  4.69638e-20
0.265625  0.4375  -0.34985  0.000516629  -0.000176091  -1.56994e-19
0.265625  0.453125  -0.370055  0.000496983  -0.00013713  -2.01217e-19
0.265625  0.46875  -0.384251  0.000482615  -9.39417e-05  -2.28091e-19
0.265625  0.484375  -0.392734  0.000473905  -4.77628e-05  -2.30474e-19
0.265625  0.5  -0.395563  0.000470992  8.18103e-20  -1.03001e-19
0.265625  0.515625  -0.392734  0.000473905  4.77628e-05  -4.54975e-19
0.265625  0.53125  -0.384251  0.000482615  9.39417e-05  -1.90164e-19
0.265625  0.546875  -0.370055  0.000496983  0.00013713  -5.18926e-19
0.265625  0.5625  -0.34985  0.000516629  0.000176091  -2.18799e-20
0.265625  0.578125  -0.322967  0.000540764  0.000209619  2.72907e-19
0.265625  0.59375  -0.288358  0.000567995  0.000236436  -8.8557e-20
0.265625  0.609375  -0.24466  0.00059607  0.000255127  2.1617e-20
0.265625  0.625  -0.190302  0.000621474  0.000264044  -9.3734e-20
0.265625  0.640625  -0.123697  0.000638875  0.000261173  -1.62801e-20
0.265625  0.65625  -0.0437636  0.000640528  0.000244028  -1.52189e-20
0.265625  0.671875  0.0488199  0.000616085  0.000209807  2.39491e-19
0.265625  0.6875  0.149179  0.000553903  0.000156209  -9.90283e-20
0.265625  0.703125  0.24493  0.000445158  8.31367e-05  -2.0156e-19
0.265625  0.71875  0.315138  0.000290111  -5.53632e-06  1.34897e-19
0.265625  0.734375  0.337326  0.000101899  -0.000101899  -7.75601e-20
0.265625  0.75  0.301919  -9.61994e-05  -0.000196  -4.02483e-20
0.265625  0.765625  0.220096  -0.000278505  -0.000278505  4.20207e-20
0.265625  0.78125  0.115088  -0.00042573  -0.000343145  -4.64485e-20
0.265625  0.796875  0.00768208  -0.00053039  -0.000388044  -1.47997e-19
0.265625  0.8125  -0.0903044  -0.000595604  -0.000414828  2.50772e-20
0.265625  0.828125  -0.174591  -0.00062976  -0.000426469  -1.48362e-19
0.265625  0.84375  -0.244977  -0.000641937  -0.000425705  -5.66722e-20
0.265625  0.859375  -0.302885  -0.000639782  -0.000414511  6.73563e-20
0.265625  0.875  -0.350131  -0.000629069  -0.000394179  -1.55419e-19
0.265625  0.890625  -0.388426  -0.000613927  -0.000365567  4.2995e-19
0.265625  0.90625  -0.419216  -0.000597228  -0.000329337  5.87055e-21
0.265625  0.921875  -0.443667  -0.000580939  -0.000286134  -3.70205e-19
0.265625  0.9375  -0.4627  -0.000566401  -0.000236735  -1.23722e-19
0.265625  0.953125  -0.477031  -0.000554521  -0.000182142  -7.45472e-20
0.265625  0.96875  -0.487141  -0.000545855  -0.000123589  -1.09124e-19
0.265625  0.984375  -0.493231  -0.000540647  -6.24315e-05  -2.24122e-19

0.28125  0  -0.528504  -0.000568304  -1.55947e-19  4.80261e-19
0.28125  0.015625  -0.52714  -0.000569856  6.87677e-05  -7.97509e-20
0.28125  0.03125  -0.522882  -0.00057438  0.00013621  -2.74007e-19
0.28125  0.046875  -0.515305  -0.000581521  0.000200876  3.61358e-20
0.28125  0.0625  -0.503882  -0.000590791  0.000261303  -1.04143e-19
0.28125  0.078125  -0.488107  -0.000601628  0.00031625  1.99822e-19
0.28125  0.09375  -0.467469  -0.00061334  0.00036482  7.85502e-21
0.28125  0.109375  -0.441325  -0.000624944  0.000406409  1.3045e-19
0.28125  0.125  -0.408794  -0.000634977  0.000440631  2.12347e-19
0.28125  0.140625  -0.368694  -0.000641304  0.000467234  -4.70961e-19
0.28125  0.15625  -0.319516  -0.000640876  0.000485977  -2.05957e-20
0.28125  0.171875  -0.259449  -0.000629452  0.000496441  6.17279e-20
0.28125  0.1875  -0.186532  -0.000601322  0.000497751  -3.58681e-19
0.28125  0.203125  -0.0991516  -0.000549275  0.000488255  2.7271e-19
0.28125  0.21875  0.00273246  -0.000465327  0.000465327  -2.92106e-20
0.28125  0.234375  0.115088  -0.000343145  0.00042573  1.98665e-19
0.28125  0.25  0.226225  -0.000182621  0.000367077  1.21795e-19
0.28125  0.265625  0.315138  5.53632e-06  0.000290111  1.05481e-19
0.28125  0.28125  0.357876  0.000199985  0.000199985  -1.09797e-19
0.28125  0.296875  0.342268  0.000375212  0.000105336  4.64404e-20
0.28125  0.3125  0.277196  0.000510368  1.60247e-05  -1.82959e-19
0.28125  0.328125  0.185072  0.000596061  -5.95302e-05  4.56994e-20
0.28125  0.34375  0.0872069  0.000635634  -0.000116613  2.31904e-20
0.28125  0.359375  -0.00354329  0.000640298  -0.000154564  1.8462e-19
0.28125  0.375  -0.0819175  0.000622731  -0.000175272  1.34978e-20
0.28125  0.390625  -0.146958  0.000593386  -0.000181469  3.24392e-19
0.28125  0.40625  -0.199529  0.000559664  -0.0001758  -2.08053e-19
0.28125  0.421875  -0.241037  0.000526397  -0.000160544  -7.75024e-20
0.28125  0.4375  -0.272877  0.000496591  -0.000137617  2.65665e-19
0.28125  0.453125  -0.296253  0.000472067  -0.000108652  -2.75958e-19
0.28125  0.46875  -0.31214  0.000453909  -7.50976e-05  -3.38152e-19
0.28125  0.484375  -0.321309  0.000442765  -3.83722e-05  1.17169e-19
0.28125  0.5  -0.324297  0.000439009  -4.30634e-19  4.37063e-19
0.28125  0.515625  -0.321309  0.000442765  3.83722e-05  -6.49378e-20
0.28125  0.53125  -0.31214  0.000453909  7.50976e-05  -2.93468e-19
0.28125  0.546875  -0.296253  0.000472067  0.000108652  -1.8781e-19
0.28125  0.5625  -0.272877  0.000496591  0.000137617  1.19926e-19
0.28125  0.578125  -0.241037  0.000526397  0.000160544  -1.08634e-20
0.28125  0.59375  -0.199529  0.000559664  0.0001758  -7.62363e-20
0.28125  0.609375  -0.146958  0.000593386  0.000181469  2.3083e-20
0.28125  0.625  -0.0819175  0.000622731  0.000175272  -2.9826e-19
0.28125  0.640625  -0.00354329  0.000640298  0.000154564  9.80298e-20
0.28125  0.65625  0.0872069  0.000635634  0.000116613  -7.28178e-20
0.28125  0.671875  0.185072  0.000596061  5.95302e-05  -1.69883e-19
0.28125  0.6875  0.277196  0.000510368  -1.60247e-05  1.57044e-19
0.28125  0.703125  0.342268  0.000375212  -0.000105336  2.44295e-20
0.28125  0.71875  0.357876  0.000199985  -0.000199985  -1.09797e-19
0.28125  0.734375  0.315138  5.53632e-06  -0.000290111  1.33453e-19
0.28125  0.75  0.226225  -0.000182621  -0.000367077  9.60968e-20
0.28125  0.765625  0.115088  -0.000343145  -0.00042573  -2.83807e-20
0.28125  0.78125  0.00273246  -0.000465327  -0.000465327  -1.03982e-19
0.28125  0.796875  -0.0991516  -0.000549275  -0.000488255  6.17644e-20
0.28125  0.8125  -0.186532  -0.000601322  -0.000497751  -2.21786e-20
0.28125  0.828125  -0.259449  -0.000629452  -0.000496441  3.9395e-20
0.28125  0.84375  -0.319516  -0.000640876  -0.000485977  4.93407e-20
0.28125  0.859375  -0.368694  -0.000641304  -0.000467234  -2.89142e-19
0.28125  0.875  -0.408794  -0.000634977  -0.000440631  -9.18043e-20
0.28125  0.890625  -0.441325  -0.000624944  -0.000406409  1.65267e-19
0.28125  0.90625  -0.467469  -0.00061334  -0.00036482  -2.68971e-19
0.28125  0.921875  -0.488107  -0.000601628  -0.00031625  -1.0397e-19
0.28125  0.9375  -0.503882  -0.000590791  -0.000261303  -2.06907e-19
0.28125  0.953125  -0.515305  -0.000581521  -0.000200876  1.96368e-19
0.28125  0.96875  -0.522882  -0.00057438  -0.00013621  -2.07363e-19
0.28125  0.984375  -0.52714  -0.000569856  -6.87677e-05  -2.90906e-19

0.296875  0  -0.560343  -0.000596659  -3.89898e-19  6.36469e-19
0.296875  0.015625  -0.559245  -0.000597881  7.48708e-05  1.43198e-19
0.296875  0.03125  -0.555718  -0.000601328  0.000148029  1.29223e-21
0.296875  0.046875  -0.549236  -0.000606503  0.000217835  4.12665e-19
0.296875  0.0625  -0.539303  -0.000612893  0.000282877  7.54707e-20
0.296875  0.078125  -0.525558  -0.000620054  0.000342061  1.4897e-19
0.296875  0.09375  -0.507645  -0.000627475  0.000394583  -1.67069e-19
0.296875  0.109375  -0.485058  -0.000634393  0.000439893  -4.14839e-20
0.296875  0.125  -0.457064  -0.000639665  0.000477711  2.64961e-20
0.296875  0.140625  -0.422667  -0.000641651  0.000508019  -3.96652e-19
0.296875  0.15625  -0.380577  -0.000638061  0.000530987  -1.25655e-19
0.296875  0.171875  -0.329172  -0.00062575  0.000546835  1.08795e-19
0.296875  0.1875  -0.266507  -0.000600501  0.000555604  -2.69996e-19
0.296875  0.203125  -0.190447  -0.000556853  0.000556853  1.11599e-19
0.296875  0.21875  -0.0991516  -0.000488255  0.000549275  2.23638e-19
0.296875  0.234375  0.00768208  -0.000388044  0.00053039  -1.37062e-19
0.296875  0.25  0.126259  -0.000252074  0.000496731  -5.02242e-21
0.296875  0.265625  0.24493  -8.31367e-05  0.000445158  -9.16371e-20
0.296875  0.28125  0.342268  0.000105336  0.000375212  -9.12279e-20
0.296875  0.296875  0.393333  0.000290771  0.000290771  -4.92383e-19
0.296875  0.3125  0.384773  0.000448705  0.000199539  4.50866e-20
0.296875  0.328125  0.324802  0.000561341  0.00011104  3.01268e-20
0.296875  0.34375  0.235962  0.000623191  3.40007e-05  -8.90846e-20
0.296875  0.359375  0.140166  0.000640937  -2.6131e-05  -1.74377e-19
0.296875  0.375  0.050895  0.000627711  -6.79506e-05  -1.27946e-19
0.296875  0.390625  -0.0261134  0.000596769  -9.28779e-05  -2.59442e-19
0.296875  0.40625  -0.0895523  0.000558332  -0.000103496  1.80867e-19
0.296875  0.421875  -0.140002  0.000519235  -0.00010252  4.20255e-19
0.296875  0.4375  -0.178628  0.000483695  -9.24065e-05  3.19585e-20
0.296875  0.453125  -0.206686  0.000454204  -7.52853e-05  -1.5811e-19
0.296875  0.46875  -0.225418  0.000432241  -5.30275e-05  2.41296e-19
0.296875  0.484375  -0.236014  0.000418709  -2.73663e-05  -1.50613e-20
0.296875  0.5  -0.239421  0.000414137  8.63698e-20  4.76158e-19
0.296875  0.515625  -0.236014  0.000418709  2.73663e-05  1.88763e-20
0.296875  0.53125  -0.225418  0.000432241  5.30275e-05  -7.36585e-21
0.296875  0.546875  -0.206686  0.000454204  7.52853e-05  -2.31333e-19
0.296875  0.5625  -0.178628  0.000483695  9.24065e-05  2.21156e-19
0.296875  0.578125  -0.140002  0.000519235  0.00010252  2.52948e-19
0.296875  0.59375  -0.0895523  0.000558332  0.000103496  4.49942e-20
0.296875  0.609375  -0.0261134  0.000596769  9.28779e-05  -3.50568e-20
0.296875  0.625  0.050895  0.000627711  6.79506e-05  1.05225e-19
0.296875  0.640625  0.140166  0.000640937  2.6131e-05  -2.42956e-20
0.296875  0.65625  0.235962  0.000623191  -3.40007e-05  -7.38003e-20
0.296875  0.671875  0.324802  0.000561341  -0.00011104  1.07764e-19
0.296875  0.6875  0.384773  0.000448705  -0.000199539  1.17301e-20
0.296875  0.703125  0.393333  0.000290771  -0.000290771  1.42125e-19
0.296875  0.71875  0.342268  0.000105336  -0.000375212  2.76949e-20
0.296875  0.734375  0.24493  -8.31367e-05  -0.000445158  -1.3121e-20
0.296875  0.75  0.126259  -0.000252074  -0.000496731  -5.80578e-20
0.296875  0.765625  0.00768208  -0.000388044  -0.00053039  9.12654e-20
0.296875  0.78125  -0.0991516  -0.000488255  -0.000549275  9.81435e-20
0.296875  0.796875  -0.190447  -0.000556853  -0.000556853  2.64247e-20
0.296875  0.8125  -0.266507  -0.000600501  -0.000555604  -1.68451e-19
0.296875  0.828125  -0.329172  -0.00062575  -0.000546835  5.6695e-20
0.296875  0.84375  -0.380577  -0.000638061  -0.000530987  1.77071e-19
0.296875  0.859375  -0.422667  -0.000641651  -0.000508019  -1.82989e-19
0.296875  0.875  -0.457064  -0.000639665  -0.000477711  -1.16491e-20
0.296875  0.890625  -0.485058  -0.000634393  -0.000439893  -1.45859e-19
0.296875  0.90625  -0.507645  -0.000627475  -0.000394583  -3.58495e-19
0.296875  0.921875  -0.525558  -0.000620054  -0.000342061  2.943e-20
0.296875  0.9375  -0.539303  -0.000612893  -0.000282877  -1.33553e-19
0.296875  0.953125  -0.549236  -0.000606503  -0.000217835  4.6501e-19
0.296875  0.96875  -0.555718  -0.000601328  -0.000148029  -4.04771e-19
0.296875  0.984375  -0.559245  -0.000597881  -7.48708e-05  3.10759e-19

0.3125  0  -0.592388  -0.000623754  -5.93151e-20  2.71228e-19
0.3125  0.015625  -0.590991  -0.000624201  8.00194e-05  -4.10738e-19
0.3125  0.03125  -0.586796  -0.000625517  0.000157954  -7.64063e-20
0.3125  0.046875  -0.579815  -0.000627655  0.000232061  6.75156e-20
0.3125  0.0625  -0.570037  -0.000630532  0.000301013  3.65266e-19
0.3125  0.078125  -0.557318  -0.000633914  0.000363742  2.04645e-19
0.3125  0.09375  -0.5413  -0.000637322  0.000419368  2.02762e-19
0.3125  0.109375  -0.521431  -0.000640025  0.000467281  -1.09745e-19
0.3125  0.125  -0.497003  -0.000641026  0.000507239  -3.50681e-20
0.3125  0.140625  -0.467136  -0.000639009  0.000539375  -3.14844e-19
0.3125  0.15625  -0.430726  -0.000632213  0.00056413  -3.58425e-19
0.3125  0.171875  -0.386376  -0.000618286  0.000582144  -1.33395e-19
0.3125  0.1875  -0.332339  -0.000594102  0.000594102  -4.06811e-19
0.3125  0.203125  -0.266507  -0.000555604  0.000600501  -1.81477e-19
0.3125  0.21875  -0.186532  -0.000497751  0.000601322  3.40361e-19
0.3125  0.234375  -0.0903044  -0.000414828  0.000595604  9.00255e-20
0.3125  0.25  0.0227828  -0.000301633  0.000581022  -7.73293e-20
0.3125  0.265625  0.149179  -0.000156209  0.000553903  1.47739e-19
0.3125  0.28125  0.277196  1.60247e-05  0.000510368  -2.60703e-19
0.3125  0.296875  0.384773  0.000199539  0.000448705  -1.17301e-20
0.3125  0.3125  0.445661  0.000371383  0.000371383  6.57438e-20
0.3125  0.328125  0.445078  0.000508933  0.000284982  -4.04229e-20
0.3125  0.34375  0.390547  0.000597851  0.000198474  4.68316e-20
0.3125  0.359375  0.304946  0.000636487  0.000120709  1.20891e-19
0.3125  0.375  0.211036  0.000634427  5.77626e-05  3.55721e-19
0.3125  0.390625  0.1231  0.000606193  1.17752e-05  1.70563e-19
0.3125  0.40625  0.0474527  0.000565183  -1.81533e-05  -1.7247e-19
0.3125  0.421875  -0.0141777  0.000521102  -3.43861e-05  -7.33798e-20
0.3125  0.4375  -0.0620495  0.00048008  -3.9656e-05  1.25818e-19
0.3125  0.453125  -0.0971411  0.000445704  -3.65841e-05  -5.69659e-19
0.3125  0.46875  -0.120709  0.000420011  -2.75502e-05  -2.08929e-19
0.3125  0.484375  -0.134095  0.000404171  -1.47013e-05  2.81569e-19
0.3125  0.5  -0.13841  0.000398822  -4.49776e-19  2.11348e-19
0.3125  0.515625  -0.134095  0.000404171  1.47013e-05  2.34471e-19
0.3125  0.53125  -0.120709  0.000420011  2.75502e-05  -2.37217e-19
0.3125  0.546875  -0.0971411  0.000445704  3.65841e-05  -6.20522e-20
0.3125  0.5625  -0.0620495  0.00048008  3.9656e-05  -5.93645e-20
0.3125  0.578125  -0.0141777  0.000521102  3.43861e-05  -3.9563e-19
0.3125  0.59375  0.0474527  0.000565183  1.81533e-05  -3.19681e-19
0.3125  0.609375  0.1231  0.000606193  -1.17752e-05  -3.25889e-19
