# step = 0, time = 0, G_eff = 5000
# x  rho  phase  re  im  V
0.868164  1.34484e-11  0  3.6672e-06  0  0.0317266
0.870117  1.00791e-11  0  3.17477e-06  0  0.0319822
0.87207  7.54248e-12  0  2.74636e-06  0  0.032234
0.874023  5.63563e-12  0  2.37395e-06  0  0.0324819
0.875977  4.20443e-12  0  2.05047e-06  0  0.0327261
0.87793  3.13192e-12  0  1.76972e-06  0  0.0329664
0.879883  2.32943e-12  0  1.52625e-06  0  0.0332029
0.881836  1.72993e-12  0  1.31527e-06  0  0.0334356
0.883789  1.28275e-12  0  1.13259e-06  0  0.0336645
0.885742  9.49716e-13  0  9.74534e-07  0  0.0338896
0.887695  7.02074e-13  0  8.37899e-07  0  0.0341108
0.889648  5.18214e-13  0  7.19871e-07  0  0.0343283
0.891602  3.81921e-13  0  6.17997e-07  0  0.0345419
0.893555  2.81044e-13  0  5.30136e-07  0  0.0347517
0.895508  2.06497e-13  0  4.54419e-07  0  0.0349577
0.897461  1.51492e-13  0  3.89219e-07  0  0.0351599
0.899414  1.10969e-13  0  3.3312e-07  0  0.0353582
0.901367  8.11619e-14  0  2.84889e-07  0  0.0355528
0.90332  5.92707e-14  0  2.43456e-07  0  0.0357435
0.905273  4.32181e-14  0  2.0789e-07  0  0.0359304
0.907227  3.1465e-14  0  1.77384e-07  0  0.0361135
0.90918  2.28732e-14  0  1.51239e-07  0  0.0362928
0.911133  1.66022e-14  0  1.28849e-07  0  0.0364683
0.913086  1.2032e-14  0  1.09691e-07  0  0.03664
0.915039  8.70664e-15  0  9.33094e-08  0  0.0368078
0.916992  6.29071e-15  0  7.9314e-08  0  0.0369718
0.918945  4.53822e-15  0  6.73663e-08  0  0.0371321
0.920898  3.26896e-15  0  5.71748e-08  0  0.0372885
0.922852  2.3511e-15  0  4.84881e-08  0  0.037441
0.924805  1.68837e-15  0  4.10898e-08  0  0.0375898
0.926758  1.21061e-15  0  3.47938e-08  0  0.0377348
0.928711  8.66716e-16  0  2.944e-08  0  0.0378759
0.930664  6.19566e-16  0  2.48911e-08  0  0.0380132
0.932617  4.42216e-16  0  2.10289e-08  0  0.0381468
0.93457  3.15152e-16  0  1.77525e-08  0  0.0382765
0.936523  2.24255e-16  0  1.49751e-08  0  0.0384023
0.938477  1.59331e-16  0  1.26227e-08  0  0.0385244
0.94043  1.13031e-16  0  1.06316e-08  0  0.0386427
