# step = 80, a = 0.0430471, z = 22.2304
# x  y  rho  vx_current  vy_current  vx_phase  vy_phase
0.0703125  0.242188  0.724437  -0.00422668  0.00640298  -0.00441417  0.00752396
0.0703125  0.257812  0.88313  -0.00478277  0.00635172  -0.00514493  0.00762431
0.0703125  0.273438  1.34912  -0.00466754  0.00500129  -0.00543393  0.00685498
0.0703125  0.289062  1.31666  -0.00471517  0.00441689  -0.00551779  0.00518227
0.0703125  0.304688  1.07651  -0.00504926  0.00343908  -0.00574254  0.0034363
0.0703125  0.320312  1.04544  -0.00508211  0.00237231  -0.0058293  0.00233644
0.0703125  0.335938  1.21559  -0.00521205  0.000573372  -0.00551034  0.000699325
0.0703125  0.351562  1.69566  -0.00463948  -0.00197208  -0.00535493  -0.00223603
0.0703125  0.367188  1.51808  -0.00419747  -0.00409402  -0.00493776  -0.00467756
0.0703125  0.382812  1.20661  -0.00328028  -0.00536132  -0.00365864  -0.00571789
0.0703125  0.398438  1.29304  -0.00150657  -0.00518351  -0.00164358  -0.00632877
0.0703125  0.414062  1.22791  0.00065727  -0.00577017  0.000686073  -0.00717887
0.0703125  0.429688  1.19257  0.00284634  -0.00623575  0.0027718  -0.00810208
0.0703125  0.445312  1.26723  0.00384319  -0.00599414  0.00404541  -0.00935983
0.0703125  0.460938  1.10565  0.00428565  -0.00651051  0.00456665  0.00942715
0.0703125  0.476562  1.05589  0.00400558  -0.00623996  0.00430134  0.00895847
0.0703125  0.492188  0.964117  0.00411118  -0.00656323  0.00446004  0.00877836
0.0703125  0.507812  1.05527  0.0039822  -0.00600145  0.00433855  0.008492
0.0703125  0.523438  1.00864  0.003667  -0.00581602  0.00405768  0.00758044
0.0703125  0.539062  0.908443  0.00362784  -0.00571852  0.0038716  0.00722193
0.0703125  0.554688  0.786918  0.00327341  -0.00644076  0.00361753  0.00812783
0.0703125  0.570312  0.852496  0.00312686  -0.00612755  0.00324446  0.0092192
0.0703125  0.585938  0.815245  0.00287691  -0.00623147  0.00287766  -0.00988859
0.0703125  0.601562  0.704541  0.00190065  -0.00594968  0.0019526  -0.00823406
0.0703125  0.617188  0.553814  0.00157802  -0.00581081  0.00163384  -0.00625138
0.0703125  0.632812  0.63941  0.00134447  -0.00419472  0.00139415  -0.00456088
0.0703125  0.648438  0.815656  0.00101435  -0.00286792  0.0010521  -0.00310046
0.0703125  0.664062  0.943319  0.000705142  -0.00226846  0.000759775  -0.00246095
0.0703125  0.679688  0.872203  0.000501894  -0.001647  0.000538932  -0.00164957
0.0703125  0.695312  0.798138  0.000300526  -0.000674517  0.000332086  -0.000673789
0.0703125  0.710938  0.653782  -0.000147816  0.000727442  -0.00015581  0.000619385
0.0703125  0.726562  0.895096  -0.000690099  0.0017783  -0.000747159  0.00182677
0.0703125  0.742188  1.07413  -0.00124171  0.00186966  -0.00129496  0.00190812
0.0703125  0.757812  1.2669  -0.00152871  0.00120098  -0.00164707  0.0012919
0.0703125  0.773438  1.21684  -0.00121251  0.000382843  -0.00125402  0.000374726
0.0703125  0.789062  1.06518  -0.00104389  -0.000295737  -0.00106404  -0.000336568
0.0703125  0.804688  0.805606  -0.000960626  -0.000707576  -0.000917104  -0.000645828
0.0703125  0.820312  0.881967  -0.000906049  -0.000477025  -0.000929204  -0.000474829
0.0703125  0.835938  1.09972  -0.00110704  -0.000101261  -0.00113051  -0.000119916
0.0703125  0.851562  1.35975  -0.000477911  -0.000597779  -0.000502787  -0.000579549
