# step = 400, a = 1, z = -1.64313e-14
# x  y  rho  log2rho
0.117188  0.820312  0.690999  0.525319
0.117188  0.835938  0.399182  0.335888
0.117188  0.851562  0.363377  0.309965
0.117188  0.867188  0.482224  0.393544
0.117188  0.882812  0.753029  0.561345
0.117188  0.898438  0.694891  0.527619
0.117188  0.914062  0.630463  0.488864
0.117188  0.929688  0.632178  0.489916
0.117188  0.945312  0.675774  0.516275
0.117188  0.960938  0.665982  0.510415
0.117188  0.976562  0.708516  0.535625
0.117188  0.992188  0.709814  0.536385

0.132812  0.0078125  0.851671  0.616088
0.132812  0.0234375  0.814098  0.595588
0.132812  0.0390625  0.851082  0.61577
0.132812  0.0546875  0.907983  0.646046
0.132812  0.0703125  0.930883  0.657978
0.132812  0.0859375  0.9258  0.655341
0.132812  0.101562  0.871753  0.626876
0.132812  0.117188  0.943077  0.664273
0.132812  0.132812  1.11029  0.746826
0.132812  0.148438  1.09125  0.737762
0.132812  0.164062  0.940277  0.662831
0.132812  0.179688  0.975642  0.680893
0.132812  0.195312  0.944331  0.664918
0.132812  0.210938  0.919323  0.651973
0.132812  0.226562  0.925212  0.655036
0.132812  0.242188  0.967875  0.676954
0.132812  0.257812  0.818652  0.598095
0.132812  0.273438  0.78636  0.58018
0.132812  0.289062  0.804144  0.590086
0.132812  0.304688  0.872909  0.627493
0.132812  0.320312  3.59342  1.52463
0.132812  0.335938  0.833361  0.606151
0.132812  0.351562  0.708987  0.535901
0.132812  0.367188  0.630095  0.488638
0.132812  0.382812  0.710339  0.536691
0.132812  0.398438  0.908119  0.646118
0.132812  0.414062  1.07643  0.730649
0.132812  0.429688  1.00876  0.697518
0.132812  0.445312  1.11155  0.747421
0.132812  0.460938  1.07532  0.730117
0.132812  0.476562  1.0085  0.69739
0.132812  0.492188  0.961283  0.673599
0.132812  0.507812  0.865212  0.623375
0.132812  0.523438  0.749744  0.559469
0.132812  0.539062  0.692722  0.526338
0.132812  0.554688  0.760437  0.565562
0.132812  0.570312  0.768705  0.570248
0.132812  0.585938  0.907942  0.646025
0.132812  0.601562  0.969534  0.677797
0.132812  0.617188  0.974191  0.680158
0.132812  0.632812  0.872583  0.627319
0.132812  0.648438  0.753505  0.561617
0.132812  0.664062  0.477871  0.390602
