# step = 18000, time = 0.18, G_eff = 0
# x  rho  phase  re  im  V
0.797852  1.17032  -0.119659  1.07408  -0.12914  0
0.799805  1.12357  -0.113949  1.05311  -0.120523  0
0.801758  1.07654  -0.107905  1.03153  -0.111741  0
0.803711  1.02938  -0.101508  1.00936  -0.102811  0
0.805664  0.982208  -0.0947364  0.98662  -0.0937494  0
0.807617  0.935168  -0.0875658  0.963335  -0.0845715  0
0.80957  0.888387  -0.0799669  0.939531  -0.075292  0
0.811523  0.841994  -0.0719063  0.915231  -0.0659245  0
0.813477  0.79611  -0.0633452  0.890461  -0.0564819  0
0.81543  0.750856  -0.0542388  0.865245  -0.046976  0
0.817383  0.706347  -0.0445355  0.839611  -0.0374172  0
0.819336  0.662692  -0.0341752  0.813584  -0.0278152  0
0.821289  0.619998  -0.0230886  0.787189  -0.0181783  0
0.823242  0.578364  -0.0111949  0.760455  -0.00851357  0
0.825195  0.537885  0.00159967  0.733406  0.00117321  0
0.827148  0.498652  0.0154044  0.706069  0.0108775  0
0.829102  0.460749  0.030347  0.678472  0.0205959  0
0.831055  0.424253  0.0465766  0.650641  0.0303266  0
0.833008  0.389239  0.0642684  0.622602  0.0400688  0
0.834961  0.355772  0.083628  0.594382  0.0498232  0
0.836914  0.323915  0.104898  0.566007  0.0595915  0
0.838867  0.293723  0.128363  0.537503  0.069377  0
0.84082  0.265246  0.154361  0.508897  0.0791838  0
0.842773  0.238529  0.18329  0.480213  0.0890173  0
0.844727  0.213611  0.215618  0.451478  0.0988841  0
0.84668  0.190526  0.251896  0.422717  0.108792  0
0.848633  0.169302  0.292766  0.393955  0.118749  0
0.850586  0.149962  0.338964  0.365215  0.128764  0
0.852539  0.132527  0.39132  0.336523  0.138849  0
0.854492  0.117008  0.450738  0.307901  0.149013  0
0.856445  0.103416  0.518141  0.279373  0.159269  0
0.858398  0.0917558  0.594378  0.250962  0.169629  0
0.860352  0.0820283  0.680064  0.22269  0.180104  0
0.862305  0.0742305  0.775356  0.194578  0.190709  0
0.864258  0.068356  0.879675  0.166648  0.201455  0
0.866211  0.0643948  0.991484  0.138921  0.212357  0
0.868164  0.0623336  1.10822  0.111416  0.223428  0
0.870117  0.0621566  1.22649  0.0841533  0.23468  0
